year,group,cohort,occ_code,num,occ_income,occ_grade,occ_wage,occ_ln_income_arith,occ_ln_income_geo,occ_ln_wage_arith,occ_ln_wage_geo,occ_var_ln_income,occ_var_ln_wage
1990,0,5,45,130106.5,34078.52,12.45774,,10.43642,10.33675,,,.241803,
1990,0,5,46,166136,30803.66,11.941,,10.33539,10.21372,,,.2750174,
1990,0,5,47,777483,32530.75,11.62133,,10.38994,10.22134,,,.3616639,
1990,0,5,48,19552,32721.03,10.95458,,10.39577,10.29341,,,.2300987,
1990,0,5,49,291285.5,38438.54,12.41754,,10.55682,10.441,,,.2402892,
1990,0,5,50,159572.5,33805.86,11.9706,,10.42839,10.33856,,,.193062,
1990,0,5,51,13149,24079.04,11.52818,,10.0891,9.845634,,,.4991303,
1990,0,5,52,39497,18622.32,11.15253,,9.832116,9.604073,,,.4999067,
1990,0,5,53,39970,27377.79,11.86339,,10.21749,10.01546,,,.3909709,
1990,0,5,54,59609.5,24717.43,11.43008,,10.11526,9.960241,,,.3303709,
1990,0,5,55,56679.5,36924.84,12.4948,,10.51664,10.41978,,,.2044417,
1990,0,5,56,62349,28227.46,11.19777,,10.24805,10.14292,,,.2171685,
1990,0,5,57,20128,28265.45,11.1596,,10.2494,10.13816,,,.2314423,
1990,0,5,58,17240.5,20660.14,10.71378,,9.935962,9.76158,,,.3618434,
1990,0,5,59,71371,28767.17,12.17191,,10.26699,10.14182,,,.2727384,
1990,0,5,60,186841,15228.79,10.60048,,9.630943,9.482798,,,.2566163,
1990,0,5,61,369970,25890.61,11.20999,,10.16164,10.03388,,,.271508,
1990,0,5,62,350219,25035.15,11.25768,,10.12804,10.00019,,,.2714271,
1990,0,5,63,161644.5,26355.8,11.82672,,10.17944,10.06056,,,.2534476,
1990,0,5,64,655483.5,28918.28,11.49578,,10.27223,10.13057,,,.2958174,
1990,0,5,65,132593,34419.34,11.48759,,10.44637,10.33104,,,.2482564,
1990,0,5,66,333671.5,22664.76,11.18276,,10.02857,9.878044,,,.313552,
1990,1,5,0,1180849,,12.40624,,,,,,,
1990,1,5,1,1311661,63264.3,14.94135,25.91895,11.05508,10.83812,3.254975,3.041315,.4529492,.4569307
1990,1,5,2,402147,52010.03,15.10213,22.41836,10.85919,10.66682,3.10988,2.930212,.3786261,.3642845
1990,1,5,3,19069,60287.56,16.41838,25.28132,11.00688,10.79338,3.230066,3.019554,.4410238,.4396843
1990,1,5,4,264610.5,53374.79,15.59523,23.62722,10.88509,10.80716,3.1624,3.085727,.1632534,.1665346
1990,1,5,5,73652,51501.77,15.6216,23.13452,10.84937,10.76136,3.141326,3.054859,.1810045,.1853097
1990,1,5,6,44328.5,51579.7,17.07046,22.70926,10.85088,10.74765,3.122773,3.0216,.2184347,.2204657
1990,1,5,7,119755.5,123447.6,19.12729,47.86308,11.72357,11.54713,3.868345,3.688725,.4489217,.4480201
1990,1,5,8,32947,49453.41,16.58439,20.7681,10.80879,10.67443,3.033418,2.909255,.2800826,.2745549
1990,1,5,9,7148,45430.59,16.48349,19.22359,10.72394,10.54594,2.956138,2.800051,.3107702,.2867769
1990,1,5,10,100218.5,53825.9,18.99007,22.44871,10.89351,10.78959,3.111233,3.009086,.2110332,.2121204
1990,1,5,11,262152.5,39603.73,17.80449,17.57546,10.58668,10.51085,2.866503,2.781085,.1602339,.1826811
1990,1,5,12,7602.5,39111.18,18.05722,17.93318,10.57416,10.47625,2.886653,2.795481,.1888367,.1925078
1990,1,5,13,36355,60743.18,17.96234,25.93957,11.01441,10.83707,3.25577,3.085012,.3988831,.3923297
1990,1,5,14,87362,28784.04,16.85387,11.86042,10.26758,10.12847,2.473207,2.313546,.2857538,.334808
1990,1,5,15,104877.5,99681.09,18.96068,40.20182,11.50973,11.30206,3.693912,3.49025,.5086469,.5011081
1990,1,5,16,115350,44611.14,15.12427,19.48087,10.70574,10.45583,2.969433,2.719546,.56366,.5743232
1990,1,5,17,19732,38039.54,14.53005,16.54926,10.54638,10.37037,2.806341,2.64667,.2982476,.2808405
1990,1,5,18,116830,38769.01,13.52908,17.5913,10.56538,10.48307,2.867404,2.785662,.1700779,.1735145
1990,1,5,19,17643,40373.86,13.60761,18.06878,10.60594,10.50895,2.894186,2.799852,.1893001,.1954522
1990,1,5,20,128480.5,51056.83,14.7897,22.81343,10.84069,10.6788,3.127349,2.967117,.325102,.3258794
1990,1,5,21,1076267,48393.01,13.86921,20.02126,10.78711,10.50898,2.996795,2.710897,.5716766,.5921576
1990,1,5,22,8798.5,37261.98,13.95602,16.39493,10.52573,10.28235,2.796972,2.586411,.4241247,.3654204
1990,1,5,23,21199,35267.68,13.97127,15.67675,10.47072,10.28221,2.752178,2.576793,.378711,.3617
1990,1,5,24,14183.5,33449.15,13.56499,15.21788,10.41778,10.26035,2.722471,2.572177,.3315625,.3258474
1990,1,5,25,29364,32061.16,13.85727,14.1905,10.3754,10.20668,2.652573,2.491502,.3358841,.3270137
1990,1,5,26,2102.5,29255.36,12.73294,13.59879,10.28382,10.1592,2.609981,2.483266,.2469646,.25455
1990,1,5,27,35329,38674.84,13.55549,17.6138,10.56294,10.45865,2.868683,2.764257,.224815,.2276043
1990,1,5,28,84496.5,31382.97,12.86157,14.448,10.35402,10.30947,2.670556,2.626729,.0923589,.0932326
1990,1,5,29,162046,32112.29,12.48115,14.45226,10.37699,10.27028,2.670851,2.567085,.2153611,.2130985
1990,1,5,30,38184.5,38476.66,14.02844,17.22638,10.55781,10.42909,2.846442,2.723708,.2565125,.2525393
1990,1,5,31,68745.5,36952.8,13.93789,16.59681,10.5174,10.35733,2.80921,2.656924,.3262073,.31895
1990,1,5,32,10318,19268.78,11.6257,8.935772,9.866241,9.707169,2.190063,2.030127,.2867792,.2903907
1990,1,5,33,44855.5,39655.36,12.90466,15.51026,10.58798,10.51924,2.741502,2.651781,.1445577,.1885256
1990,1,5,34,121202,37214.07,13.65197,16.62933,10.52444,10.43714,2.811168,2.723044,.1886902,.1942301
1990,1,5,35,72503.5,27616.18,12.90629,12.35518,10.22616,10.04864,2.514076,2.343693,.3657782,.3566704
1990,1,5,36,69691.5,22119.4,11.75729,9.389755,10.00421,9.764566,2.239619,2.01946,.4444263,.424322
1990,1,5,37,17431,32122.59,13.73966,13.95481,10.37731,10.06131,2.635824,2.355447,.5185432,.4837604
1990,1,5,38,194855,23246.95,11.59325,10.56887,10.05393,9.914748,2.357913,2.228363,.2879826,.2687629
1990,1,5,39,44873,26324.21,12.68277,11.37986,10.17824,9.956112,2.431845,2.213742,.4432623,.4441299
1990,1,5,40,143344.5,30277.94,12.36548,10.71703,10.31817,9.911689,2.371834,1.933348,.897405,.9567446
1990,1,5,41,44209.5,20553.96,10.14343,7.92546,9.930809,9.705587,2.070081,1.84719,.4090002,.4163347
1990,1,5,42,47047.5,23512.44,11.40566,10.38548,10.06528,9.849622,2.340409,2.138835,.4261177,.4139407
1990,1,5,43,20114,29241.93,11.55449,12.29177,10.28336,10.00049,2.50893,2.238725,.5831591,.573965
1990,1,5,44,335330.5,31666.11,11.81392,13.88332,10.363,10.23008,2.630688,2.492716,.3092286,.3314195
1990,1,5,45,113574,34628.47,12.55062,15.64702,10.45243,10.35525,2.750281,2.651217,.2405277,.255455
1990,1,5,46,144824.5,31684.22,12.07238,14.14061,10.36357,10.24734,2.649051,2.532886,.2631572,.2680981
1990,1,5,47,686864,33379.68,11.81824,15.00655,10.4157,10.25155,2.708487,2.546162,.3523501,.35726
1990,1,5,48,18100,33221.96,10.97928,14.39412,10.41097,10.31324,2.66682,2.56625,.21448,.2303102
1990,1,5,49,228996.5,41294.34,12.51776,17.8762,10.62848,10.53154,2.88347,2.785665,.1943275,.2001462
1990,1,5,50,142549.5,34554.61,12.02181,15.24723,10.4503,10.36457,2.724398,2.643969,.1823687,.1749383
1990,1,5,51,10676,25935.81,11.57475,11.122,10.16338,9.930666,2.408926,2.189004,.4713315,.4575204
1990,1,5,52,15376.5,23734.42,11.13212,10.32564,10.07468,9.875469,2.33463,2.145802,.4229382,.4264482
1990,1,5,53,22424.5,33762.21,12.11804,14.86567,10.4271,10.24469,2.699055,2.517281,.3479854,.3510055
1990,1,5,54,37691.5,28453.74,11.60829,12.46176,10.25603,10.1365,2.522665,2.400988,.2467706,.2623125
1990,1,5,55,49674.5,37894.05,12.60915,17.00905,10.54255,10.44884,2.833745,2.744025,.196421,.1935781
1990,1,5,56,43714,30011.18,11.2472,13.53662,10.30933,10.22629,2.605398,2.527055,.175796,.1682362
1990,1,5,57,14056.5,31278.19,11.3524,13.93244,10.35068,10.26813,2.63422,2.56069,.1632705,.1490684
1990,1,5,58,12894,22199.34,10.90763,10.00162,10.00782,9.82394,2.302747,2.120699,.3869201,.3859228
1990,1,5,59,46502.5,32676.22,12.30826,15.08196,10.3944,10.29726,2.7135,2.615298,.2074476,.2154499
1990,1,5,60,28516.5,24469.21,10.80918,10.82617,10.10517,9.932509,2.381966,2.221087,.3173881,.3138959
1990,1,5,61,207102,29712.33,11.38451,13.43767,10.29932,10.19697,2.598062,2.499441,.2209222,.2164724
1990,1,5,62,178405.5,29272.99,11.40606,13.34097,10.28442,10.17919,2.59084,2.486622,.2371547,.2423325
1990,1,5,63,75387.5,33151.86,12.3477,14.91715,10.40885,10.33986,2.702512,2.635437,.1494825,.1467031
1990,1,5,64,493805,30108.68,11.642,12.42928,10.31257,10.17772,2.520055,2.386079,.2790387,.2824863
1990,1,5,65,116109.5,35110.25,11.62037,15.18122,10.46625,10.35443,2.720059,2.609559,.2396596,.2409397
1990,1,5,66,184007,25943.66,11.37565,11.74478,10.16368,10.03294,2.463409,2.334378,.2769904,.2810487
1990,2,5,0,3916806,,13.60156,,,,,,,
1990,2,5,1,641597,31099.66,14.2641,13.91569,10.34495,10.16759,2.633017,2.46368,.3548778,.3471498
1990,2,5,2,354732.5,27152.5,13.89081,12.644,10.20922,10.09536,2.537183,2.429375,.2216302,.213796
1990,2,5,3,1517,30816.18,18.04021,14.2581,10.3358,10.07192,2.657326,2.388675,.6636575,.6719969
1990,2,5,4,10805,37997.9,14.96789,17.28622,10.54529,10.4523,2.84991,2.764267,.1914262,.1812401
1990,2,5,5,28034.5,36907.68,14.89661,17.22448,10.51618,10.43442,2.846331,2.766602,.1688493,.1667347
1990,2,5,6,8985.5,35506.32,16.8822,16.31671,10.47747,10.3777,2.792189,2.698275,.1979787,.198032
1990,2,5,7,13264,70771.43,19.22882,29.60941,11.16721,10.88865,3.388092,3.125005,.643037,.5860825
1990,2,5,8,267319,30777.2,16.47131,14.59311,10.33453,10.2579,2.68055,2.608296,.1704828,.1635694
1990,2,5,9,21142.5,29485.77,17.68604,13.97644,10.29166,10.1622,2.637373,2.507229,.2602301,.2585079
1990,2,5,10,49553,36317.86,19.7608,16.0584,10.50006,10.38398,2.776232,2.666118,.267795,.243147
1990,2,5,11,584584.5,28549.3,17.73397,13.37437,10.25939,10.14874,2.59334,2.477317,.2672456,.2724181
1990,2,5,12,32610.5,26418.38,17.81454,12.684,10.18182,10.06248,2.540341,2.432881,.2575049,.22837
1990,2,5,13,27151,39791.13,19.29126,18.39601,10.5914,10.40116,2.912133,2.731657,.4066182,.3892113
1990,2,5,14,75099,23986.51,16.80048,11.28707,10.08525,9.970141,2.423658,2.308195,.2389641,.2440504
1990,2,5,15,14802,56705.96,19.10782,23.96438,10.94563,10.71711,3.176569,2.959,.4782173,.4583115
1990,2,5,16,94022,26265.99,15.97758,11.97732,10.17603,9.862425,2.483015,2.182747,.7017899,.6934615
1990,2,5,17,120505.5,21962.26,14.73629,10.58235,9.997081,9.910347,2.359188,2.275174,.1760743,.1708875
1990,2,5,18,20048.5,26577.07,13.692,12.51113,10.1878,10.10779,2.526619,2.450287,.1592216,.1568795
1990,2,5,19,6380.5,25723.7,13.33516,12.02314,10.15517,10.0744,2.486833,2.406997,.1719223,.1754079
1990,2,5,20,55141,28449.48,14.45362,13.36642,10.25589,10.15552,2.592746,2.497649,.2050744,.1977853
1990,2,5,21,703542.5,22230.29,14.04501,10.07607,10.00921,9.744212,2.310163,2.071023,.5045483,.4639753
1990,2,5,22,700690.5,20111.81,13.52422,9.747438,9.909062,9.825364,2.277004,2.195372,.1674237,.1637765
1990,2,5,23,136895.5,17901.14,14.01506,8.628956,9.79262,9.683093,2.155123,2.054695,.2105035,.1957772
1990,2,5,24,69517,19235.78,13.85901,9.343865,9.864528,9.772636,2.23472,2.146381,.1861955,.1786287
1990,2,5,25,309379,19365.57,13.47032,9.319161,9.871252,9.769942,2.232073,2.131419,.2063728,.2050847
1990,2,5,26,3802.5,15963.48,12.72373,7.778419,9.678059,9.60882,2.051353,1.98666,.1351618,.1242974
1990,2,5,27,72699,20599.84,12.96908,9.863594,9.933039,9.853322,2.288851,2.210531,.1616234,.1614619
1990,2,5,28,35440,24630.71,13.29839,11.72797,10.11175,10.02329,2.461976,2.376699,.2064486,.1980357
1990,2,5,29,103060,20285.96,12.7416,9.536878,9.917684,9.803828,2.255166,2.15093,.2255659,.2084593
1990,2,5,30,85438.5,20925.66,13.1974,10.04623,9.948731,9.868952,2.307198,2.230494,.1590918,.1537137
1990,2,5,31,370663.5,18528.81,13.65857,8.911559,9.827083,9.726028,2.187349,2.090675,.2056565,.1995613
1990,2,5,32,70819.5,11913.04,11.94122,5.828221,9.385388,9.245925,1.762712,1.626118,.2476346,.2466504
1990,2,5,33,390.5,24955.99,13.68246,11.82882,10.12487,9.949909,2.470539,2.291422,.3563395,.351078
1990,2,5,34,13561.5,24793.99,13.21085,11.60301,10.11836,10.02326,2.451264,2.360747,.1873015,.1779643
1990,2,5,35,14756.5,19590.11,13.91482,9.187849,9.88278,9.728774,2.217882,2.072546,.3157339,.2949274
1990,2,5,36,254472,12126.77,13.05486,5.887411,9.403171,9.274932,1.772816,1.656689,.243074,.2278619
1990,2,5,37,181393,15426.97,13.09289,7.39143,9.643872,9.514185,2.000321,1.877276,.2488914,.2445314
1990,2,5,38,77621.5,14800.41,12.32269,7.111155,9.60241,9.461721,1.961665,1.83169,.2917236,.2739786
1990,2,5,39,156842.5,14046.26,13.72663,6.508689,9.550112,9.274659,1.873138,1.597532,.6046735,.6123208
1990,2,5,40,23332.5,16661.41,13.46212,6.55769,9.720851,9.204123,1.880638,1.343843,1.088387,1.150344
1990,2,5,41,12935.5,14350.59,12.29353,6.668705,9.571547,9.352514,1.897426,1.666914,.3927814,.4129185
1990,2,5,42,11613.5,15674.35,12.88879,7.401988,9.659781,9.437612,2.001749,1.778255,.4301248,.4364329
1990,2,5,43,1068.5,21012.83,12.80674,9.653749,9.952888,9.77091,2.267346,2.086448,.4370672,.4521355
1990,2,5,44,8838,27665.14,12.25492,12.72762,10.22793,10.10308,2.543774,2.418685,.3000554,.3042654
1990,2,5,45,7830,27106.51,12.38825,12.8015,10.20753,10.13283,2.549563,2.475893,.1711067,.1715216
1990,2,5,46,7674,20754.81,12.40396,9.436988,9.940534,9.78585,2.244637,2.101175,.2928496,.2834836
1990,2,5,47,18180.5,23390.78,12.95426,10.60987,10.0601,9.853444,2.361785,2.167819,.4280743,.4130099
1990,2,5,48,320,25983.38,11.75937,12.38895,10.16521,9.957163,2.516805,2.325548,.6177942,.539279
1990,2,5,49,38760.5,24401.84,12.11525,11.11123,10.10241,9.986724,2.407956,2.29462,.2364841,.2320923
1990,2,5,50,6447.5,22860.95,11.89019,10.7388,10.03719,9.919003,2.373864,2.256312,.2533271,.2500768
1990,2,5,51,1637,15768.28,12.32682,7.188861,9.665755,9.402634,1.972533,1.722053,.5793809,.5258897
1990,2,5,52,20135,14570.88,12.19652,6.869802,9.58678,9.375991,1.927135,1.719931,.4811015,.4916094
1990,2,5,53,13534,17161.32,12.29592,8.210814,9.750413,9.631186,2.105452,1.991417,.269966,.2606722
1990,2,5,54,14544.5,15081.56,12.22063,7.117924,9.621228,9.48463,1.962616,1.833353,.2927382,.2974105
1990,2,5,55,1821,24741.91,12.52389,11.5739,10.11625,10.01335,2.448752,2.331688,.2208681,.2631283
1990,2,5,56,10274,18504.71,11.11729,8.723823,9.82578,9.74499,2.166058,2.084884,.1627161,.1640715
1990,2,5,57,3259,17161.56,10.84412,8.041341,9.750427,9.664846,2.084596,1.999297,.172827,.1707345
1990,2,5,58,2442.5,16581.73,11.27206,7.59088,9.716057,9.613955,2.026947,1.941055,.2283569,.20337
1990,2,5,59,19058,19026.13,12.64776,9.111018,9.853569,9.741428,2.209485,2.102472,.251557,.2441802
1990,2,5,60,119543,13268.56,10.80576,6.395981,9.493153,9.383501,1.85567,1.750021,.1933528,.1887892
1990,2,5,61,96787.5,18297.71,11.24651,8.64889,9.814531,9.70879,2.157431,2.057583,.2133345,.201368
1990,2,5,62,116824.5,18221.5,11.2871,8.638592,9.810358,9.711878,2.15624,2.061303,.193843,.1869881
1990,2,5,63,65050.5,19084.2,11.49565,8.918322,9.856616,9.763438,2.188108,2.098048,.1862633,.1805187
1990,2,5,64,58735,18976.37,13.8894,8.689511,9.85095,9.689683,2.162117,2.012521,.3194856,.3077203
1990,2,5,65,3341.5,23507.88,11.80458,11.15288,10.06509,9.913455,2.411698,2.262138,.3031574,.3102615
1990,2,5,66,91288.5,16213.74,12.01485,7.774356,9.693614,9.574642,2.050831,1.936881,.242619,.2308292
1990,3,5,0,294416.5,,11.11271,,,,,,,
1990,3,5,1,60314,43073.61,14.49108,18.78206,10.67067,10.50527,2.932902,2.770222,.3354367,.3412655
1990,3,5,2,23418.5,38048.66,14.6529,16.98281,10.54662,10.41024,2.832202,2.706729,.3048724,.2920701
1990,3,5,3,515,50551.26,15.63107,23.81281,10.83074,10.71963,3.170224,3.065904,.207293,.1907465
1990,3,5,4,7220,46496.15,15.29695,21.42474,10.74712,10.65752,3.064546,2.979333,.1766329,.1739298
1990,3,5,5,3750,40903.2,15.1616,18.67915,10.61896,10.55904,2.927408,2.86236,.1323322,.1398583
1990,3,5,6,1920,44472.25,15.72552,20.39181,10.70262,10.60952,3.015133,2.924392,.1735207,.1844039
1990,3,5,7,3525,96636.27,19.0105,36.68687,11.47871,11.24307,3.602419,3.393654,.5267314,.4530038
1990,3,5,8,2314,36761.73,14.77831,16.66453,10.51221,10.39214,2.813283,2.704203,.2723256,.2511426
1990,3,5,9,1141,29588.3,15.13497,13.0996,10.29513,10.20398,2.572582,2.502537,.1683781,.1376457
1990,3,5,10,4327.5,42592.02,18.745,19.06452,10.65942,10.57926,2.947829,2.866865,.1639392,.1677052
1990,3,5,11,22488,34741.63,17.29393,16.28092,10.45569,10.3717,2.789994,2.699353,.2017241,.2123932
1990,3,5,12,316,30007.64,16.11392,14.45793,10.30921,10.28612,2.671243,2.660169,.0419822,.0207872
1990,3,5,13,1606.5,40522.46,17.03953,18.60105,10.60961,10.46093,2.923218,2.765481,.3577101,.3915844
1990,3,5,14,11863.5,27033.12,15.50891,12.2853,10.20482,10.07982,2.508404,2.373909,.2781267,.2958776
1990,3,5,15,2569,68158.51,18.85637,27.6407,11.12959,10.81921,3.319289,3.000155,.7468484,.7940621
1990,3,5,16,4745,33404.8,14.17176,15.35441,10.41646,10.18959,2.731403,2.502296,.4859062,.5250235
1990,3,5,17,4492,30077.36,13.5886,13.69634,10.31153,10.21889,2.617129,2.533249,.1801001,.1759581
1990,3,5,18,5713.5,33382.38,13.2789,15.58577,10.41578,10.3234,2.746358,2.657382,.1980393,.1950755
1990,3,5,19,1550,31037.68,13.13677,14.3013,10.34296,10.27736,2.66035,2.582958,.1386193,.1577725
1990,3,5,20,5950,36399.08,13.77546,16.87994,10.5023,10.41637,2.826126,2.737985,.1757581,.1808053
1990,3,5,21,37028.5,32588.84,13.28496,13.77991,10.39173,10.18018,2.623212,2.425893,.4313302,.4108347
1990,3,5,22,940,29865.73,12.76915,13.78665,10.30447,10.25035,2.623701,2.576762,.1081325,.0935799
1990,3,5,23,2176,25107.59,13.19853,12.0789,10.13093,10.03117,2.49146,2.401489,.2098227,.1889951
1990,3,5,24,2356,26245.16,12.61333,12.54458,10.17524,10.08988,2.529289,2.442377,.1800239,.181452
1990,3,5,25,2577,27416.37,12.96702,12.75266,10.2189,10.11357,2.54574,2.446355,.3069441,.303189
1990,3,5,26,573,23437.28,12.37871,10.99622,10.06208,9.965779,2.397552,2.293675,.1982816,.2191754
1990,3,5,27,4107.5,32888.5,13.01522,15.07719,10.40088,10.31807,2.713183,2.629773,.178508,.1825869
1990,3,5,28,21972.5,30267.74,12.77975,14.19478,10.31784,10.26911,2.652874,2.605121,.1155447,.1134753
1990,3,5,29,23444.5,28294.55,12.31197,13.12367,10.25042,10.14701,2.574417,2.472965,.2102296,.2059913
1990,3,5,30,2242,29977.44,13.85192,13.92807,10.3082,10.22567,2.633906,2.546561,.1785978,.1920496
1990,3,5,31,8911.5,27266.38,13.38518,12.83836,10.21341,10.12329,2.552438,2.459216,.180143,.1847063
1990,3,5,32,5695,17155.09,10.84741,8.2181,9.750051,9.657167,2.106339,2.011685,.1867028,.189918
1990,3,5,33,2457,34378.72,12.92715,13.93609,10.44519,10.38329,2.634482,2.543781,.1248436,.1771489
1990,3,5,34,14540.5,33355.33,13.34988,15.23241,10.41497,10.31948,2.723425,2.624819,.2042187,.2108839
1990,3,5,35,15995.5,24171.88,12.54672,11.2054,10.09295,9.950815,2.416395,2.281102,.2989987,.2842609
1990,3,5,36,15770,18301.66,11.3806,8.268708,9.814747,9.67942,2.112478,1.98139,.2760857,.2685093
1990,3,5,37,7170,23926.13,12.38689,11.03882,10.08273,9.887735,2.401418,2.21098,.3028832,.3063335
1990,3,5,38,48633,20287.54,11.30064,9.519736,9.917762,9.784697,2.253367,2.121227,.2620223,.2621878
1990,3,5,39,8149,25201.31,12.36618,11.54285,10.13465,9.899892,2.446066,2.198055,.5313171,.5680342
1990,3,5,40,2311,14896.83,10.18434,6.254635,9.608904,9.333001,1.833323,1.555771,.6226891,.5970525
1990,3,5,41,7934,12403.7,8.889967,5.542646,9.42575,9.259521,1.712472,1.528538,.2695524,.310937
1990,3,5,42,9760.5,17472.72,10.73633,8.243011,9.768396,9.608213,2.109366,1.944059,.3317966,.3501213
1990,3,5,43,3337.5,15405.1,9.725543,7.063641,9.642454,9.456244,1.954961,1.778583,.3153989,.3024427
1990,3,5,44,30471,28825.19,11.57317,13.27547,10.269,10.13939,2.585918,2.453397,.2860368,.3008248
1990,3,5,45,7336.5,33723.16,12.42282,15.31957,10.42594,10.27843,2.729131,2.58831,.3099095,.3315716
1990,3,5,46,12710.5,26986.22,11.68215,12.56921,10.20308,10.08831,2.53125,2.415468,.2751664,.2882096
1990,3,5,47,70033.5,26136.84,11.17261,12.25933,10.1711,10.00366,2.506288,2.340424,.3505992,.3478829
1990,3,5,48,1121,27748.94,11.00981,12.82529,10.23095,10.11665,2.551419,2.42029,.263501,.3077167
1990,3,5,49,18487,35326.49,12.35025,16.08512,10.47239,10.36587,2.777895,2.670311,.2295007,.238313
1990,3,5,50,9434.5,30293.78,11.95326,14.06738,10.3187,10.24103,2.643859,2.562906,.1746062,.1837459
1990,3,5,51,662,18344.48,11.2855,8.846525,9.817083,9.750567,2.180025,2.108332,.1253566,.1383703
1990,3,5,52,1486.5,19973.42,11.65018,9.341582,9.902158,9.755484,2.234476,2.086823,.3523255,.3623286
1990,3,5,53,2323,24562.35,11.50452,11.54121,10.10897,9.989231,2.445924,2.309001,.2365978,.2632695
1990,3,5,54,4471,24165.98,11.36211,11.12612,10.0927,9.991213,2.409295,2.311863,.2244617,.2142677
1990,3,5,55,4994,32000.69,11.94033,14.52143,10.37351,10.29201,2.675626,2.595227,.1785115,.1820042
1990,3,5,56,6148.5,31538.45,11.49679,14.42325,10.35896,10.24576,2.668842,2.558245,.2266869,.2226201
1990,3,5,57,2402.5,27071.85,10.90989,12.64156,10.20625,10.0757,2.53699,2.401519,.2943216,.3073075
1990,3,5,58,1282,16427.08,9.773791,7.714952,9.706687,9.60905,2.04316,1.955435,.1958596,.1761174
1990,3,5,59,4265,28051.32,11.76295,13.01898,10.24179,10.15995,2.566408,2.482104,.156344,.1581779
1990,3,5,60,6676,19731.65,10.9976,9.169774,9.889979,9.779761,2.215913,2.107787,.2288533,.2226147
1990,3,5,61,41842.5,26827.98,11.24345,12.55252,10.1972,10.07716,2.529921,2.408465,.2652948,.2650586
1990,3,5,62,29284.5,29163.46,11.35362,13.71761,10.28067,10.17601,2.618681,2.51293,.2333571,.2365415
1990,3,5,63,8116,29584.98,12.11952,13.81835,10.29502,10.21444,2.625997,2.545259,.1721519,.174581
1990,3,5,64,92791.5,26866.36,11.43046,11.98052,10.19863,10.06838,2.483282,2.354866,.2768608,.279714
1990,3,5,65,12186,31527.57,11.07065,14.18543,10.35862,10.24962,2.652215,2.546619,.2377536,.2282764
1990,3,5,66,41555.5,23248.9,10.9495,10.89033,10.05401,9.89896,2.387876,2.229511,.3253942,.3333803
1990,4,5,0,504742,,11.71462,,,,,,,
1990,4,5,1,52735.5,31313.9,14.41748,14.68414,10.35182,10.21393,2.686768,2.551845,.2943698,.2907205
1990,4,5,2,36432,28039.3,13.85301,13.44818,10.24136,10.15963,2.598844,2.515771,.1791736,.1839084
1990,4,5,3,0,,,,,,,,,
1990,4,5,4,865.5,32794.39,14.31196,15.69401,10.39801,10.32212,2.753279,2.668525,.1602222,.176798
1990,4,5,5,2828,35832.89,14.32214,16.8603,10.48662,10.43979,2.824962,2.771052,.1035494,.1216807
1990,4,5,6,499,32777.46,15.36874,15.15222,10.3975,10.31739,2.718147,2.657759,.1871957,.1445052
1990,4,5,7,673.5,80338.67,19.04232,32.34901,11.29401,11.1295,3.476583,3.332398,.3044955,.2772973
1990,4,5,8,35361,31483.06,14.88431,15.0222,10.35721,10.24259,2.709529,2.590976,.2624573,.2724382
1990,4,5,9,1686,24995.59,14.83215,11.83386,10.12645,10.001,2.470965,2.346319,.3114243,.2948278
1990,4,5,10,3598,35592.81,18.96748,16.70187,10.4799,10.39716,2.815521,2.732722,.1886088,.1865863
1990,4,5,11,81458.5,28481.67,17.08925,14.11546,10.25702,10.13747,2.647271,2.517489,.2864131,.3060335
1990,4,5,12,2840.5,28219.89,16.91885,13.55836,10.24778,10.1736,2.607003,2.532016,.1635014,.1644
1990,4,5,13,1491.5,38523.61,16.43513,17.23607,10.55903,10.38531,2.847005,2.724468,.3267049,.2651846
1990,4,5,14,17874.5,26234.64,15.12339,12.8065,10.17484,10.09382,2.549953,2.461774,.1645995,.1793945
1990,4,5,15,1080.5,55195.68,18.66266,23.5215,10.91864,10.76667,3.157915,3.039289,.3104321,.2505362
1990,4,5,16,3523,29475.63,14.26057,13.23865,10.29132,10.09514,2.583141,2.37771,.5047761,.5112318
1990,4,5,17,27463.5,22579.42,13.08639,10.86643,10.02479,9.937303,2.385678,2.296659,.1744198,.1819713
1990,4,5,18,2740.5,24964.67,12.63018,11.96482,10.12522,10.04045,2.48197,2.398103,.1740741,.1748577
1990,4,5,19,811,23859.7,12.418,10.94257,10.07995,10.01419,2.392661,2.314116,.1339912,.1625027
1990,4,5,20,5001,27326.69,13.82623,13.23569,10.21562,10.14974,2.582917,2.512777,.1338932,.1415669
1990,4,5,21,40614.5,19840.35,13.26132,9.415814,9.895473,9.711375,2.242391,2.064979,.375037,.3651862
1990,4,5,22,40999.5,21589.35,13.16616,10.57296,9.979956,9.917064,2.3583,2.291381,.1238632,.1352568
1990,4,5,23,10865,20605.38,13.01896,9.989511,9.933308,9.838526,2.301536,2.204653,.1753113,.1781532
1990,4,5,24,9421,21142.73,12.8411,10.36389,9.959051,9.897707,2.338328,2.274646,.131482,.137091
1990,4,5,25,14884,21065.1,12.8882,10.3588,9.955373,9.882623,2.337836,2.266581,.1588431,.1544401
1990,4,5,26,611,17836.33,12.29787,8.664832,9.788993,9.745967,2.159272,2.107656,.0869039,.1064947
